id,listing_url,scrape_id,host_id,host_name,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,calculated_host_listings_count,reviews_per_month
21135306,https://www.airbnb.com/rooms/21135306,2.0171E+13,5478012,Serena,,f,2,2,Long Island city,NY,11101,Apartment,Private room,4,1,1,2,Real Bed,$80.00 ,,,$0.00 ,$0.00 ,1,$25.00 ,0,,,,,,,,moderate,1,
18059231,https://www.airbnb.com/rooms/18059231,2.0171E+13,5235811,David,,f,1,1,New York,NY,10023,Apartment,Private room,1,1,1,1,Real Bed,$67.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
13915004,https://www.airbnb.com/rooms/13915004,2.0171E+13,7177483,Dani,100%,f,1,1,New York,NY,10026,Apartment,Entire home/apt,4,1,2,2,Real Bed,$250.00 ,,,,$40.00 ,1,$0.00 ,8,98,10,10,10,10,9,10,strict,1,0.59
11377582,https://www.airbnb.com/rooms/11377582,2.0171E+13,47664369,Raizy,,f,4,4,Brooklyn,NY,11215,Loft,Entire home/apt,5,1,2,3,Real Bed,$240.00 ,,,$500.00 ,$150.00 ,2,$10.00 ,12,98,10,9,10,10,10,10,strict,1,0.64
20621212,https://www.airbnb.com/rooms/20621212,2.0171E+13,26803857,Jessica,100%,f,1,1,New York,NY,10037,Apartment,Private room,2,1,1,1,Real Bed,$100.00 ,,,$100.00 ,$50.00 ,1,$50.00 ,0,,,,,,,,moderate,1,
7791636,https://www.airbnb.com/rooms/7791636,2.0171E+13,310670,Vie.,100%,t,12,12,,NY,10475,House,Shared room,1,1,1,1,Real Bed,$30.00 ,$200.00 ,,$100.00 ,$15.00 ,1,$0.00 ,0,,,,,,,,strict,9,
7928979,https://www.airbnb.com/rooms/7928979,2.0171E+13,6279091,Lauren,,f,1,1,Brooklyn,NY,11237,Apartment,Entire home/apt,3,1,1,1,Real Bed,$110.00 ,,,,$50.00 ,3,$15.00 ,1,80,8,8,6,8,8,8,moderate,1,0.04
17894469,https://www.airbnb.com/rooms/17894469,2.0171E+13,72465618,Natali,100%,f,2,2,New York,NY,10128,Apartment,Private room,1,1,1,1,Real Bed,$92.00 ,,,,,1,$0.00 ,9,100,10,10,10,10,9,10,strict,2,1.49
815465,https://www.airbnb.com/rooms/815465,2.0171E+13,4284154,Jennifer,100%,f,2,2,New York,NY,10026,Apartment,Entire home/apt,4,1,0,2,Real Bed,$150.00 ,$950.00 ,,,$35.00 ,2,$20.00 ,146,94,10,10,10,10,9,9,strict,2,3.41
7111775,https://www.airbnb.com/rooms/7111775,2.0171E+13,37252712,Shira,100%,f,1,1,Brooklyn,NY,11215,Apartment,Entire home/apt,2,1,0,1,Real Bed,$100.00 ,,,$200.00 ,$0.00 ,1,$10.00 ,2,80,9,9,9,10,10,10,moderate,1,0.27
8001790,https://www.airbnb.com/rooms/8001790,2.0171E+13,8833597,David,100%,f,1,1,Brooklyn,NY,11204,House,Entire home/apt,2,1,1,1,Real Bed,$99.00 ,$595.00 ,"$2,245.00 ",$149.00 ,$59.00 ,2,$49.00 ,15,95,10,9,10,10,9,9,strict,1,0.6
9236394,https://www.airbnb.com/rooms/9236394,2.0171E+13,23078896,Hannah,100%,f,1,1,New York,NY,10012,Apartment,Entire home/apt,3,1,1,3,Real Bed,$270.00 ,,,$150.00 ,$95.00 ,2,$0.00 ,31,85,9,9,9,10,10,9,strict,1,1.41
20072717,https://www.airbnb.com/rooms/20072717,2.0171E+13,141417459,Matt,100%,f,1,1,Brooklyn,NY,11211,Apartment,Private room,1,1,1,1,Real Bed,$47.00 ,,,,,1,$0.00 ,2,100,8,10,10,8,10,10,flexible,1,1.71
9487937,https://www.airbnb.com/rooms/9487937,2.0171E+13,35280507,Elimara,83%,f,1,1,ridgewood,NY,11385,Apartment,Private room,1,1,1,1,Real Bed,$49.00 ,,,,,1,$150.00 ,2,90,10,10,8,8,9,10,moderate,1,2
3383662,https://www.airbnb.com/rooms/3383662,2.0171E+13,6146050,Victoria,,f,1,1,New York,NY,10038,Apartment,Private room,1,1,1,1,Real Bed,$84.00 ,$500.00 ,,,$40.00 ,1,$0.00 ,0,,,,,,,,flexible,1,
4738229,https://www.airbnb.com/rooms/4738229,2.0171E+13,24461058,Edwin,100%,f,2,2,Brooklyn,NY,11224,Apartment,Entire home/apt,4,1,2,3,Real Bed,$160.00 ,$900.00 ,"$3,200.00 ",$250.00 ,$50.00 ,4,$0.00 ,53,93,9,9,10,10,9,9,moderate,2,1.82
13208233,https://www.airbnb.com/rooms/13208233,2.0171E+13,6357668,Ragi,,f,1,1,Queens,NY,11103,Apartment,Entire home/apt,4,1,0,2,Real Bed,$69.00 ,,,$0.00 ,$25.00 ,1,$0.00 ,0,,,,,,,,moderate,1,
11439058,https://www.airbnb.com/rooms/11439058,2.0171E+13,60111888,Simao,100%,f,1,1,New York,NY,10019,Apartment,Entire home/apt,2,1,1,1,Real Bed,$149.00 ,,,,,1,$0.00 ,61,95,9,10,9,10,10,10,strict,1,3.38
16469681,https://www.airbnb.com/rooms/16469681,2.0171E+13,20981763,Jenny,100%,f,2,2,Queens,NY,11101,House,Entire home/apt,4,3,2,2,Real Bed,$350.00 ,,,,$50.00 ,1,$0.00 ,6,100,10,10,10,10,10,10,strict,2,0.65
281521,https://www.airbnb.com/rooms/281521,2.0171E+13,70614,Vimal,100%,f,1,1,New York,NY,10014,Apartment,Entire home/apt,4,1,2,2,Real Bed,$200.00 ,"$1,000.00 ","$3,000.00 ",,$100.00 ,1,$0.00 ,1,97,10,10,10,10,10,8,strict,1,0.02
16566644,https://www.airbnb.com/rooms/16566644,2.0171E+13,80079216,Agnès,,f,1,1,New York,NY,10010,Apartment,Private room,2,1,1,1,Real Bed,$93.00 ,,,,,1,$0.00 ,0,,,,,,,,strict,1,
